;meta[fps=30]
;meta[frames=127]
;meta[profile=grlt]
lips_out;0;0;0;0;-0.0006431422;0.005238651;0.023798173;0.04935783;0.06752994;0.065096684;0.043632526;0.018258944;0.0071661705;0.022532402;0.061694898;0.10869009;0.14362636;0.15041801;0.12701583;0.08751363;0.04778719;0.018755134;0.00068226503;0.026904149;0.07866883;0.12783962;0.15759847;0.15930651;0.12248329;0.08553601;0.041731086;0.050732538;0.1119392;0.164014;0.15803424;0.09864058;0.04935369;0.08532768;0.15863858;0.18171524;0.14792325;0.08244859;0.04679215;0.05517018;0.07970363;0.08901149;0.08307944;0.06637428;0.04449302;0.023924343;0.009467955;0.0017345548;-0.00023007237;0;0;0;0;0;0;0;-0.0023712295;0.020615857;0.0767262;0.13783665;0.1580899;0.12720905;0.058730464;0.04247538;0.08294452;0.122457854;0.118004836;0.075701214;0.019072091;-0.0016940532;0.0034280245;0.009498276;0.018084794;0.026267685;0.025542483;0.056714363;0.080302134;0.08785141;0.066411115;0.030180452;0.016412532;0.08935288;0.18524405;0.2534114;0.24383013;0.16801663;0.07890422;0.025816346;0.0067291385;0.004303519;-0.0046066423;0.03878256;0.11332917;0.164014;0.15803424;0.100968875;0.029634794;0.0050350856;0.010019279;0.008015423;0.0040077115;-0.0004007712;0;0;-0.0020133979;0.017505111;0.06514439;0.11539823;0.1497262;0.14919661;0.11298724;0.07814241;0.060960155;0.05087567;0.048277017;0.04019321;0.023634367;0.00954694;0.0020420249;-0.00025604828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;0;0;0;0;0;-0.000375723;0.00250482;0.01838955;0.049294848;0.08687549;0.11482511;0.12031485;0.10161218;0.07003058;0.038231894;0.014987172;0.0028805428;-0.0019342775;0.014472293;0.040745072;0.075701214;0.09882349;0.11931847;0.16027284;0.22681196;0.2683756;0.2616219;0.19219574;0.102426715;0.03871486;0.018351605;0.02919321;0.054577243;0.062564835;0.050319046;0.024441471;0.005343615;-0.0006568194;0;0;0;0;0;0;0;0;0;0;0;0;-0.00012987954;0.0012023135;0.00356241;0.005176627;0.005009639;0.0032284344;0.0008349398;-0.00009648194;0;0;0;0;0;0;0;0;-0.00009184338;0.00063121447;0.004264873;0.0119479885;0.02276714;0.03305527;0.03632823;0.030288279;0.018834574;0.007748242;0.0012757882;-0.0011550001;0.007993157;0.03612284;0.07485292;0.10237476;0.09813996;0.07152652;0.03920878;0.019451875;0.010935486;0.008822532;0.003927186;0.022678822;0.051441573;0.06904581;0.06452229;0.040468607;0.015422267;0.008809544;0.012524098;0.010019279;0.0050096395;-0.00050096394;0;0;-0.001719976;0.014950989;0.055014186;0.10425059;0.15131615;0.17053832;0.15079014;0.12674665;0.11572917;0.11298777;0.11353976;0.09392332;0.055332392;0.02242463;0.0048389416;-0.0006048677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;0;0;0;0;0;0;-0.00046895794;0.0031254585;0.022953887;0.061622735;0.108677156;0.14368619;0.15060367;0.12720448;0.08764781;0.047846224;0.01875414;0.0035902418;-0.002420862;0.01812376;0.051038943;0.09447437;0.1301712;0.13333806;0.10452631;0.07121852;0.062846854;0.08421018;0.10448846;0.09199182;0.05529547;0.023382029;0.032003246;0.060491394;0.0693835;0.05581573;0.027127199;0.005900242;-0.00072639773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017007726;0.0147867855;0.05503548;0.098831825;0.11332638;0.09116083;0.04429606;0.009672778;-0.0011893718;0;0;0;0;0;-0.0003206169;0.0022176001;0.014758398;0.041322846;0.07886507;0.1146506;0.12587218;0.10478161;0.064888194;0.026460916;0.004221456;-0.0019392871;0.011010073;0.04999397;0.10367281;0.14183958;0.13484389;0.11050819;0.07707052;0.055571377;0.03666611;0.018858511;-0.004219972;0.021671329;0.061168812;0.11229497;0.1471795;0.1548461;0.1414852;0.119381554;0.083181545;0.04632729;0.01618299;-0.0035295696;0.015490918;0.05765622;0.1007216;0.14320333;0.18670508;0.21027628;0.1981062;0.14950332;0.07739707;0.037941527;0.049484104;0.078740396;0.08796926;0.075202115;0.05948855;0.057113603;0.06478577;0.06801606;0.055972517;0.032920755;0.013303377;0.0028610616;-0.00035809653;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;-0.0017678458;0.014405495;0.06536577;0.13548958;0.18533438;0.1786326;0.11972148;0.051410034;0.011016754;-0.0013737546;0;0;0;0;0;-0.0012023136;0.010453448;0.038902633;0.069856636;0.08009857;0.06442953;0.03130468;0.0068353736;-0.00084050605;0;0;0;0;0;0;0;0;0;0;-0.0014917593;0.01385258;0.037931006;0.08050057;0.14001633;0.20816968;0.26251006;0.29077432;0.2716214;0.21689881;0.14533521;0.07800566;0.030738162;0.005498235;-0.0007359842;0;0;0;-0.0016253497;0.015092003;0.044121932;0.06386363;0.061544344;0.039483376;0.009989591;-0.0011614942;0;0;0;0;-0.0014917593;0.01385258;0.040485308;0.058594227;0.056460492;0.03621784;0.009158363;-0.0010650122;0;0;0;0;0;0;0;0;0;0;0;-0.0016899185;0.016899183;0.033798367;0.042247955;0.03249586;0.02822097;0.040480115;0.075756885;0.0868894;0.06991231;0.03398762;0.0048278086;0.023207618;0.07050603;0.10055645;0.11218994;0.10356965;0.07455085;0.05460507;0.03621784;0.009158363;-0.0010650122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;-0.0027831327;0.022676967;0.102922484;0.2133416;0.29181707;0.28125226;0.1884849;0.08092237;0.017335583;-0.002161938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0028610607;0.026569644;0.07763085;0.1123458;0.10824531;0.06942989;0.01754858;-0.0020960702;0.00047758562;0.0017970691;0.0032451337;0.0037349646;0.003015525;0.0014756173;0.00032451333;-0.000039798804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0022933017;0.019932797;0.07425677;0.13345122;0.15310015;0.12322321;0.05993755;0.013114123;-0.0016114339;0;0;0;0;0;0;0;0;-0.004795338;0.041680202;0.15528212;0.27891168;0.31986547;0.25732848;0.12506565;0.027291402;-0.0033564586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;-0.0011666894;0.009507183;0.043136336;0.08940092;0.12227973;0.117848985;0.078976415;0.03351588;0.009902945;0.018279338;0.05135019;0.0904393;0.119520254;0.12523265;0.105827235;0.07298349;0.039883688;0.015656516;0.0030252652;-0.002019163;0.015092003;0.04249658;0.07895562;0.10566628;0.103346996;0.07153394;0.036440484;0.027456533;0.049936827;0.073975675;0.07130387;0.0457547;0.011588965;-0.0013470361;0;-0.0004626185;0.0030305223;0.02293425;0.06378816;0.11676788;0.16305944;0.1820206;0.16976617;0.1355027;0.09076601;0.048735753;0.019233307;0.0034659288;-0.00046261866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010887616;0.008872628;0.04024633;0.08345836;0.114208646;0.11012301;0.07384431;0.03173885;0.0068042045;-0.00084829907;0;-0.0018813979;0.017466944;0.05109832;0.073975675;0.07117399;0.046957012;0.015151375;0.0038295912;0.005009639;0.0032284344;0.0008349398;-0.00009648194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;0;0;0;0;0;0;0;0;-0.00020038556;0.001324771;0.0099079525;0.026612319;0.04694588;0.062086128;0.06514201;0.05503924;0.03624196;0.035663065;0.06377549;0.10155095;0.11367798;0.10012136;0.066923216;0.050777335;0.053659726;0.053677354;0.03717523;0.015240434;0.04862319;0.126306;0.18368678;0.17700727;0.113551825;0.028721932;-0.0033397593;-0.002144868;0.019916102;0.058223143;0.08427327;0.08121183;0.05210025;0.013180917;-0.0015325785;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007656398;0.006656975;0.024766402;0.04453569;0.05111084;0.041160442;0.02004106;0.004406812;-0.0005406236;0;-0.002144868;0.019916102;0.058223143;0.08427327;0.08114002;0.052604552;0.016417142;0.0075031407;0.01723817;0.025068235;0.027548004;0.022972535;0.014240734;0.0058212006;0.00094014243;-0.0028354558;0.022042412;0.10003246;0.20739906;0.28374597;0.27310997;0.18751638;0.087078676;0.027281389;0.0062230863;0.0041635674;-0.00509202;0.04341688;0.1259108;0.1929691;0.19822216;0.20836204;0.22877353;0.25564745;0.23228583;0.14433846;0.03670395;-0.0050695688;0.006973975;0.025945757;0.046656445;0.0535447;0.04312047;0.0209954;0.004616661;-0.00125844;0.005165495;0.029551303;0.06958018;0.106447406;0.119209014;0.098881006;0.06501584;0.04121449;0.0325608;0.030245235;0.025222605;0.014826678;0.00597817;0.0012913741;-0.00016142175;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0003610121;0.003350892;0.00981253;0.014209881;0.013700965;0.007135316;0.015752532;0.061098833;0.12719999;0.174011;0.16773227;0.112426795;0.048283383;0.010345622;-0.0012901017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0028658318;0.026611524;0.07778459;0.11258169;0.108195476;0.072125286;0.026924822;0.015725497;0.021123977;0.01777229;0.009322699;0.0022400243;0.0026193254;0.0058207237;0.007275904;0.0058207237;0.0029103619;-0.00029103618;0;0;0;0;0;0;0;-0.00029103618;0.0029103619;0.0058207237;0.007275904;0.0058207237;0.0029103619;-0.00029103618;0;0;0;-0.002304434;0.020033788;0.07458161;0.1339482;0.15360509;0.12357111;0.06005365;0.013115713;-0.0016126267;0;0;0;0;0;0;0;0;0;0;-0.0024177474;0.0210214;0.078223124;0.14049056;0.16110761;0.12961248;0.062993824;0.013769353;-0.0016925426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027942655;0.02594993;0.07581254;0.1097111;0.10570339;0.067797124;0.017132968;-0.0019927232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0022432052;0.019498631;0.07263142;0.1304176;0.14953773;0.12027308;0.05842909;0.012735617;-0.0015669039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018146028;0.01684723;0.049280003;0.07134097;0.06876193;0.04412193;0.01117335;-0.003359149;0.017903341;0.06676708;0.11993217;0.13755079;0.110655986;0.05378043;0.0117192175;-0.0014419412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014555786;0.012646557;0.047185235;0.084760316;0.09721483;0.07820603;0.03800924;0.008277037;-0.0010186266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000077927725;0.00063455425;0.002890005;0.005942545;0.008071085;0.0077259773;0.0051320973;0.0021708438;0.00046311345;-0.000057889178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016253497;0.015092003;0.044121932;0.06386363;0.061544344;0.039483376;0.009989591;-0.0013329352;0.001487863;0.0055779554;0.009980314;0.011419194;0.009153725;0.0044207284;0.00093680253;-0.00011633496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013025062;0.011321786;0.04217003;0.075756885;0.0868894;0.06991231;0.03398762;0.0074253995;-0.00091286766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;0;0;0;-0.0025181787;0.020517254;0.09313031;0.19307372;0.26051903;0.28758848;0.27104887;0.23750508;0.19762084;0.16766429;0.1530854;0.18230562;0.22344394;0.23571189;0.19900933;0.13423607;0.09978227;0.12225606;0.1659916;0.25157434;0.32982165;0.35122764;0.3362229;0.29775253;0.2101191;0.14058346;0.07623186;0.04123861;0.05262222;0.09209646;0.12611987;0.14735056;0.15864602;0.18765238;0.20104744;0.21410605;0.22309639;0.23351288;0.2610016;0.3153064;0.3613224;0.38839054;0.36378145;0.29043043;0.19457687;0.10445408;0.04118914;0.00739324;-0.0009883216;0;0;0;0;0;-0.0018059746;0.015698537;0.05446034;0.13820064;0.2657363;0.37170693;0.37323233;0.2803912;0.13588925;0.043517068;0.045059856;0.11441646;0.18094073;0.19761494;0.1580346;0.11003495;0.09008753;0.117977545;0.16889955;0.1972677;0.18678689;0.16139859;0.14288853;0.116471894;0.11214384;0.099004105;0.08219148;0.08464732;0.11332917;0.118250854;0.17579158;0.22843955;0.24275044;0.20257422;0.120665506;0.02634068;-0.0052864677;0.01929639;0.054045476;0.103546284;0.14147966;0.15302595;0.15180506;0.13183142;0.14694087;0.19287372;0.21510647;0.17998205;0.13471067;0.091148615;0.10655133;0.12619281;0.099239565;0.06928943;0.08503919;0.13212563;0.15310015;0.12322321;0.05993755;0.010998941;0.018519893;0.04991085;0.09653761;0.14518675;0.17867713;0.17461376;0.1444446;0.08497833;0.034380972;0.0074216896;-0.00092771114;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;0;0;0;-0.000523229;0.00426376;0.019339435;0.03914755;0.0623611;0.09694788;0.13330294;0.1541583;0.1452417;0.12358197;0.11679585;0.14257959;0.17581892;0.18545686;0.15665144;0.104652755;0.08797762;0.13117741;0.19855706;0.21967362;0.20141348;0.149855;0.13569072;0.15383303;0.1527569;0.105751626;0.055870466;0.022053547;0.019507907;0.030707235;0.029575428;0.017030917;0.021576703;0.06193306;0.10811544;0.16736834;0.2142502;0.23244539;0.23999143;0.24696688;0.24268919;0.2471793;0.23281837;0.18591328;0.124573044;0.066861995;0.026346998;0.004712773;-0.0006308437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0041561457;0.03859278;0.110900424;0.18135081;0.20553863;0.17023051;0.09707938;0.058543578;0.05027952;0.059968717;0.06692377;0.055705518;0.034516416;0.014090446;0.0022593478;-0.00077037123;0.003729398;0.016783405;0.034700103;0.04331891;0.085080005;0.13218026;0.17588362;0.19164133;0.17163765;0.11234431;0.06947962;0.037876587;0.02777641;0.029890105;0.029575428;0.018032847;0.012169712;0.033616535;0.0940198;0.1597073;0.20348597;0.19945599;0.15146923;0.08522509;0.03695629;0.008277037;-0.0010186266;0;0;0;0;0;0;0;-0.0004341688;0.0032358563;0.018583909;0.043758273;0.06699371;0.07516314;0.061444156;0.03616032;0.014650413;0.0031616401;-0.000395205;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;0;0;0;-0.00041413016;0.0033731565;0.015327269;0.029438866;0.06177441;0.13323323;0.22279312;0.2825211;0.27028173;0.20459366;0.14478332;0.13589531;0.155738;0.16533758;0.13969795;0.0937721;0.07483705;0.103358604;0.1525491;0.1677195;0.15699932;0.12271206;0.11852992;0.1397977;0.1406781;0.099773474;0.054226566;0.02132251;0.01584159;0.025493495;0.024602894;0.014088218;0.018980965;0.055214573;0.09684189;0.14428504;0.1764027;0.18990307;0.20644477;0.23277353;0.250383;0.2635911;0.24737228;0.19747378;0.13229035;0.07102309;0.028015643;0.005036854;-0.0006729;0;0;0;0;0;0;0;0;0;0;-0.0018919739;0.01644609;0.061250355;0.11002838;0.12619281;0.09834897;0.07892094;0.09529874;0.14184059;0.16859698;0.14765485;0.097972214;0.07851292;0.08714211;0.11363198;0.12587218;0.10478161;0.064888194;0.026460916;0.004221456;-0.0009663038;0.0030948436;0.013893399;0.028764235;0.03557289;0.07318749;0.12018681;0.16606843;0.18613146;0.17006944;0.11387912;0.06950262;0.036592633;0.024139784;0.024676368;0.024602894;0.014060386;0.019598825;0.050396975;0.11144407;0.16720322;0.19882888;0.18626209;0.14352803;0.08321381;0.037190072;0.008277037;-0.0010186266;0;0;0;0;0;0;0;-0.0008163857;0.0060857846;0.034926467;0.08230653;0.12602027;0.14138316;0.11555568;0.06798266;0.027504776;0.005937352;-0.0007421689;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021819763;0.01777865;0.08069304;0.16725293;0.22876239;0.22046867;0.14773983;0.06342204;0.013586145;-0.0016943717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0023341207;0.021671329;0.06338122;0.09175062;0.08842941;0.056738805;0.014364676;-0.0016698797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018730486;0.016275762;0.060697347;0.109029226;0.12504616;0.10059634;0.048891295;0.010653833;-0.0013108556;0;0;0;0;0;0;0;0;-0.0059503387;0.051732875;0.18836245;0.37675276;0.58351165;0.700292;0.6283814;0.44003558;0.217641;0.047535907;-0.005844579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0;0;0;0;-0.0015028917;0.0122457845;0.055573598;0.11515379;0.15601353;0.17442894;0.167743;0.15047064;0.12349987;0.086468056;0.04235149;0.018710447;0.013498974;0.015067883;0.012702218;0.007890182;0.012034268;0.02892232;0.045040376;0.09175618;0.15032814;0.17591998;0.1557404;0.11294881;0.054757208;0.031467956;0.023300389;0.027018653;0.04463403;0.06631278;0.063937835;0.040886074;0.0117652295;0.0038611335;0.008033977;0.02002928;0.03492832;0.058520008;0.09240929;0.1326435;0.1648159;0.18174106;0.16976617;0.1355027;0.09076601;0.048735753;0.019233307;0.0034659288;-0.00046261866;0;0;0;0;0;0;0;-0.0031254583;0.027163377;0.10062695;0.18790323;0.22067462;0.18293533;0.09288892;0.028887067;0.039769117;0.08510821;0.113718815;0.10453448;0.06628254;0.023902288;0.016181506;0.026705645;0.052354064;0.07606803;0.08273084;0.07777632;0.059536222;0.03533243;0.047166314;0.0626923;0.07703155;0.09200815;0.10279558;0.09835593;0.109626494;0.10361048;0.08500802;0.063030176;0.037447613;0.011755954;-0.0029827761;0.015637496;0.045791812;0.06631278;0.060887523;0.0693668;0.09320155;0.11757437;0.1251111;0.10227086;0.05955162;0.037156686;0.025233738;0.0063826507;-0.003664458;0.025404435;0.09360232;0.17574927;0.25192642;0.28080884;0.24320872;0.19348991;0.1612139;0.1432423;0.13888296;0.11840561;0.084325224;0.06605302;0.06496389;0.06547784;0.05411152;0.031822342;0.012854365;0.002775712;-0.00034696396;0;0;0;0;0;0;0;0;0;0
lip_upper_right_up;0;0;0;0;0;0;0;-0.0004555432;0.0037104727;0.016859997;0.034939677;0.04777081;0.046019666;0.030820193;0.013213204;0.002826328;-0.0003526787;0;0;0;0;0;0;0;0;0;-0.0003284097;0.003284097;0.006568194;0.008210243;0.006568194;0.003284097;-0.0008304869;0.0041023376;0.018461747;0.03817011;0.052203786;0.05033018;0.03376163;0.01456024;0.003154515;-0.00039186524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010347689;0.009000653;0.033443242;0.060034968;0.06882132;0.05535095;0.026885623;0.0058779772;-0.00092560047;0.0013471753;0.010023453;0.026749177;0.04582004;0.058615286;0.0580542;0.045130372;0.028024755;0.013569651;0.004411196;0.00071011635;-0.000100818994;0;0;0;0;-0.0003551278;0.0035512778;0.0071025556;0.008878195;0.0071025556;0.0035512778;-0.0003551278;0;0;0;-0.0020780729;0.01929639;0.05640483;0.081638575;0.07866989;0.050467476;0.012765301;-0.0014843375;0;0;0;0;0;0;0;0;0;0;0;0;-0.00013730125;0.0010167714;0.0059354953;0.01402699;0.021584125;0.024259642;0.019864148;0.01167617;0.004710917;0.000983374;-0.0001243133;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0;0;0;0;0;0;0;-0.0009061881;0.007371963;0.033622026;0.069754444;0.09490317;0.09581604;0.08926371;0.10033418;0.13586515;0.17141922;0.18035813;0.15234728;0.104085;0.06499172;0.051124766;0.055826865;0.056158986;0.06919332;0.08415266;0.11847055;0.15118998;0.14848943;0.10279409;0.052860968;0.03486338;0.057060532;0.096881226;0.12952775;0.14830853;0.14674532;0.15177538;0.14364658;0.124283955;0.105127715;0.091665566;0.088971816;0.10562237;0.1242737;0.13456014;0.1260116;0.10069746;0.06749654;0.036202997;0.014239748;0.0025518243;-0.0003413977;0;0;0;0;0;-0.0007130386;0.0062010977;0.023051018;0.041438065;0.04632107;0.048519474;0.06058046;0.099742755;0.13939063;0.15851705;0.14482403;0.12069631;0.10181684;0.10325665;0.10115932;0.10471324;0.11732759;0.13547407;0.14826542;0.1501308;0.12318028;0.098820426;0.08191432;0.08165966;0.08835871;0.09980807;0.10160476;0.1187548;0.1362414;0.14657463;0.12652308;0.099101804;0.08003622;0.087872416;0.10060246;0.09287871;0.05585377;0.045658223;0.06443324;0.09474341;0.1051616;0.12455634;0.14772312;0.18219133;0.17613263;0.13898112;0.09305127;0.08216068;0.08502527;0.08857822;0.073725194;0.065256126;0.07048563;0.08382129;0.107198484;0.1259761;0.1195003;0.100258656;0.082059756;0.071574755;0.07294684;0.06874338;0.062607504;0.066320196;0.075589895;0.07648976;0.063173406;0.037238322;0.015099423;0.0032692542;-0.00040819292;0;0;0;0;0;0;0;0;0;0
lip_upper_center_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000077927725;0.00063455425;0.002890005;0.005942545;0.008071085;0.0077259773;0.0051320973;0.0021708438;0.00046311345;-0.000057889178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0025307955;0.023500776;0.06868772;0.09941351;0.09579543;0.06145157;0.0155410115;-0.0018071809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0020372532;0.017711857;0.06592686;0.11839447;0.13576122;0.10921014;0.05306878;0.0115889665;-0.0014249642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0;0;0;0;-0.0015028917;0.0122457845;0.055573598;0.11522171;0.15763664;0.15195905;0.10186267;0.043750852;0.009373594;-0.0011689161;0;0;0;0;0;-0.00088503637;0.0076925806;0.02865792;0.051487964;0.059058078;0.047521994;0.023105571;0.004720194;0.0025855305;0.0072027477;0.0111002475;0.012510739;0.011355182;0.0073975674;0.0051320973;0.0021708438;0.00046311345;-0.000057889178;0;-0.0011058317;0.010267907;0.029655827;0.046583463;0.053813424;0.051431056;0.042991366;0.040900923;0.03880306;0.03098555;0.020762172;0.011143667;0.0043911664;0.00078546215;-0.00010514061;0;0;0;-0.0017552292;0.016301738;0.046946764;0.07466625;0.08776253;0.08097687;0.054789215;0.034182206;0.01722105;0.0037872866;-0.00046464396;0;-0.0011058317;0.010267907;0.030020725;0.043453984;0.04181676;0.02728231;0.009565256;0.006959502;0.014793464;0.021506378;0.023610428;0.019652816;0.012168413;0.0049612126;0.0007915231;-0.00011021207;0;0;0;-0.0012980533;0.012327424;0.03249215;0.045513503;0.040880512;0.03828292;0.050840233;0.08122666;0.09387507;0.07463119;0.04466558;0.031330656;0.0324671;0.035817068;0.026321016;0.023739755;0.03597663;0.046738077;0.04085352;0.032915924;0.029211115;0.039452303;0.046136;0.037120037;0.018041104;0.003967634;-0.00048676992;0;0;0;0;-0.0001502892;0.0011095424;0.0065273754;0.0154612325;0.023760533;0.026680969;0.021817908;0.012798701;0.005154362;0.0010909885;-0.00013730126;0;0;0;0;0;0;0;0;0;0
